Model,DPO2024
Firmware Version,1.25

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,1.6e-08,
Filter Frequency,2e+08,
Record Length,125000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,5
Label,,
TIME,CH1,CH2
1.32186e-03,-0.0161719,0.125781
1.32187e-03,-0.0173438,0.125
1.32189e-03,-0.0149219,0.125781
1.32190e-03,-0.0174219,0.113281
1.32192e-03,-0.01375,0.125781
1.32194e-03,-0.0174219,0.1125
1.32195e-03,-0.0148438,0.1375
1.32197e-03,-0.0174219,0.1375
1.32198e-03,-0.0160938,0.1125
1.32200e-03,-0.0160938,0.15
1.32202e-03,-0.0174219,0.113281
1.32203e-03,-0.01,0.113281
1.32205e-03,-0.0186719,0.113281
1.32206e-03,-0.0136719,0.15
1.32208e-03,-0.0199219,0.113281
1.32210e-03,-0.0186719,0.125781
1.32211e-03,-0.02,0.125781
1.32213e-03,-0.0161719,0.125781
1.32214e-03,-0.0199219,0.163281
1.32216e-03,-0.0173438,0.1375
1.32218e-03,-0.0199219,0.15
1.32219e-03,-0.015,0.1125
1.32221e-03,-0.0198438,0.1375
1.32222e-03,-0.0148438,0.15
1.32224e-03,-0.0161719,0.1125
1.32226e-03,-0.0160938,0.113281
1.32227e-03,-0.01125,0.163281
1.32229e-03,-0.0161719,0.125781
1.32230e-03,-0.0148438,0.125
1.32232e-03,-0.0185938,0.1375
1.32234e-03,-0.01625,0.175781
1.32235e-03,-0.0148438,0.125781
1.32237e-03,-0.0149219,0.1375
1.32238e-03,-0.01125,0.125781
1.32240e-03,-0.0175,0.175781
1.32242e-03,-0.0174219,0.125781
1.32243e-03,-0.0136719,0.1375
1.32245e-03,-0.0124219,0.1625
1.32246e-03,-0.01875,0.1375
1.32248e-03,-0.0149219,0.138281
1.32250e-03,-0.0198438,0.15
1.32251e-03,-0.0186719,0.15
1.32253e-03,-0.01375,0.200781
1.32254e-03,-0.0175,0.125781
1.32256e-03,-0.0161719,0.15
1.32258e-03,-0.0199219,0.138281
1.32259e-03,-0.0124219,0.113281
1.32261e-03,-0.0161719,0.163281
1.32262e-03,-0.0174219,0.188281
1.32264e-03,-0.0161719,0.163281
1.32266e-03,-0.0175,0.150781
1.32267e-03,-0.0174219,0.175
1.32269e-03,-0.0175,0.175
1.32270e-03,-0.015,0.15
1.32272e-03,-0.0136719,0.1375
1.32274e-03,-0.0111719,0.15
1.32275e-03,-0.0136719,0.188281
1.32277e-03,-0.0135938,0.164063
1.32278e-03,-0.0136719,0.125781
1.32280e-03,-0.0148438,0.1375
1.32282e-03,-0.0149219,0.188281
1.32283e-03,-0.0149219,0.1875
1.32285e-03,-0.0111719,0.1375
1.32286e-03,-0.0161719,0.2125
1.32288e-03,-0.015,0.15
1.32290e-03,-0.0160938,0.125
1.32291e-03,-0.0124219,0.175781
1.32293e-03,-0.0174219,0.188281
1.32294e-03,-0.01125,0.188281
1.32296e-03,-0.0124219,0.175
1.32298e-03,-0.0199219,0.175781
1.32299e-03,-0.0149219,0.1625
1.32301e-03,-0.0149219,0.175781
1.32302e-03,-0.0148438,0.1625
1.32304e-03,-0.0149219,0.1625
1.32306e-03,-0.0149219,0.175781
1.32307e-03,-0.0175,0.163281
1.32309e-03,-0.0186719,0.1625
1.32310e-03,-0.0124219,0.125781
1.32312e-03,-0.0135938,0.176563
1.32314e-03,-0.015,0.200781
1.32315e-03,-0.0149219,0.163281
1.32317e-03,-0.0136719,0.1375
1.32318e-03,-0.0160938,0.15
1.32320e-03,-0.01875,0.2125
1.32322e-03,-0.0161719,0.163281
1.32323e-03,-0.01375,0.15
1.32325e-03,-0.0124219,0.125781
1.32326e-03,-0.0124219,0.163281
1.32328e-03,-0.01875,0.200781
1.32330e-03,-0.0161719,0.175781
1.32331e-03,-0.015,0.176563
1.32333e-03,-0.0149219,0.1625
1.32334e-03,-0.0161719,0.1375
1.32336e-03,-0.0174219,0.175781
1.32338e-03,-0.0125,0.188281
1.32339e-03,-0.0124219,0.163281
1.32341e-03,-0.0199219,0.138281
1.32342e-03,-0.01125,0.188281
1.32344e-03,-0.0149219,0.213281
1.32346e-03,-0.01875,0.175781
1.32347e-03,-0.0148438,0.1625
1.32349e-03,-0.0175,0.175781
1.32350e-03,-0.0125,0.1625
1.32352e-03,-0.0185938,0.164063
1.32354e-03,-0.0135938,0.1375
1.32355e-03,-0.0149219,0.200781
1.32357e-03,-0.0148438,0.189063
1.32358e-03,-0.01625,0.150781
1.32360e-03,-0.0161719,0.15
1.32362e-03,-0.01875,0.1625
1.32363e-03,-0.0135938,0.138281
1.32365e-03,-0.0185938,0.125781
1.32366e-03,-0.0111719,0.1625
1.32368e-03,-0.0110938,0.188281
1.32370e-03,-0.0199219,0.176563
1.32371e-03,-0.0124219,0.176563
1.32373e-03,-0.0124219,0.138281
1.32374e-03,-0.0160938,0.200781
1.32376e-03,-0.0135938,0.163281
1.32378e-03,-0.01625,0.163281
1.32379e-03,-0.0185938,0.175781
1.32381e-03,-0.0161719,0.176563
1.32382e-03,-0.0161719,0.15
1.32384e-03,-0.0135938,0.175781
1.32386e-03,-0.0149219,0.15
1.32387e-03,-0.0174219,0.189063
1.32389e-03,-0.01125,0.15
1.32390e-03,-0.0210938,0.113281
1.32392e-03,-0.01375,0.1375
1.32394e-03,-0.0236719,0.188281
1.32395e-03,-0.0160938,0.1375
1.32397e-03,-0.0175,0.189063
1.32398e-03,-0.0175,0.1125
1.32400e-03,-0.0161719,0.113281
1.32402e-03,-0.0149219,0.125781
1.32403e-03,-0.0135938,0.138281
1.32405e-03,-0.0149219,0.15
1.32406e-03,-0.01375,0.125
1.32408e-03,-0.01625,0.1375
1.32410e-03,-0.0199219,0.125
1.32411e-03,-0.0174219,0.15
1.32413e-03,-0.0124219,0.15
1.32414e-03,-0.0136719,0.15
1.32416e-03,-0.0174219,0.15
1.32418e-03,-0.0124219,0.1
1.32419e-03,-0.0175,0.1125
1.32421e-03,-0.0124219,0.15
1.32422e-03,-0.0136719,0.1375
1.32424e-03,-0.0136719,0.1375
1.32426e-03,-0.01875,0.113281
1.32427e-03,-0.0136719,0.125
1.32429e-03,-0.0125,0.138281
1.32430e-03,-0.0160156,0.125
1.32432e-03,-0.0136719,0.138281
1.32434e-03,-0.0124219,0.125781
1.32435e-03,-0.0160938,0.125781
1.32437e-03,-0.0124219,0.125781
1.32438e-03,-0.0148438,0.1
1.32440e-03,-0.0210938,0.125781
1.32442e-03,-0.0136719,0.1125
1.32443e-03,-0.0123438,0.15
1.32445e-03,-0.0136719,0.1375
1.32446e-03,-0.0148438,0.125
1.32448e-03,-0.01875,0.125
1.32450e-03,-0.015,0.1375
1.32451e-03,-0.0186719,0.113281
1.32453e-03,-0.0186719,0.125
1.32454e-03,-0.0149219,0.1
1.32456e-03,-0.01375,0.138281
1.32458e-03,-0.01875,0.0867188
1.32459e-03,-0.0160938,0.113281
1.32461e-03,-0.0174219,0.113281
1.32462e-03,-0.0124219,0.125781
1.32464e-03,-0.00984376,0.125
1.32466e-03,-0.0175,0.1125
1.32467e-03,-0.0160938,0.113281
1.32469e-03,-0.0161719,0.1125
1.32470e-03,-0.0173438,0.1
1.32472e-03,-0.0161719,0.1
1.32474e-03,-0.01875,0.0875001
1.32475e-03,-0.0161719,0.1
1.32477e-03,-0.0148438,0.0875001
1.32478e-03,-0.0175,0.1125
1.32480e-03,-0.0149219,0.1
1.32482e-03,-0.0161719,0.125781
1.32483e-03,-0.0174219,0.0875001
1.32485e-03,-0.0136719,0.1
1.32486e-03,-0.0186719,0.0882813
1.32488e-03,-0.0199219,0.1
1.32490e-03,-0.01625,0.1
1.32491e-03,-0.01625,0.113281
1.32493e-03,-0.0210938,0.1
1.32494e-03,-0.0186719,0.0875001
1.32496e-03,-0.0135938,0.1
1.32498e-03,-0.015,0.1125
1.32499e-03,-0.0186719,0.0867188
1.32501e-03,-0.0172656,0.1
1.32502e-03,-0.0160938,0.1
1.32504e-03,-0.01875,0.1
1.32506e-03,-0.0199219,0.0882813
1.32507e-03,-0.01625,0.1
1.32509e-03,-0.0186719,0.1
1.32510e-03,-0.0174219,0.1125
1.32512e-03,-0.01,0.113281
1.32514e-03,-0.0186719,0.0875001
1.32515e-03,-0.00984376,0.0882813
1.32517e-03,-0.0161719,0.1
1.32518e-03,-0.0174219,0.0882813
1.32520e-03,-0.0185938,0.125781
1.32522e-03,-0.0161719,0.1
1.32523e-03,-0.0125,0.1
1.32525e-03,-0.0186719,0.0882813
1.32526e-03,-0.015,0.1
1.32528e-03,-0.0149219,0.0742188
1.32530e-03,-0.0224219,0.0757813
1.32531e-03,-0.0149219,0.0882813
1.32533e-03,-0.0124219,0.1125
1.32534e-03,-0.0175,0.0875001
1.32536e-03,-0.0148438,0.0882813
1.32538e-03,-0.0199219,0.0867188
1.32539e-03,-0.0174219,0.0875001
1.32541e-03,-0.0174219,0.1
1.32542e-03,-0.01875,0.0882813
1.32544e-03,-0.0161719,0.0882813
1.32546e-03,-0.0199219,0.1125
1.32547e-03,-0.0136719,0.0757813
1.32549e-03,-0.0136719,0.0875001
1.32550e-03,-0.0174219,0.1
1.32552e-03,-0.01125,0.0875001
1.32554e-03,-0.0199219,0.1
1.32555e-03,-0.0224219,0.0875001
1.32557e-03,-0.0199219,0.0757813
1.32558e-03,-0.0123438,0.0750001
1.32560e-03,-0.0148438,0.1
1.32562e-03,-0.0235938,0.0640626
1.32563e-03,-0.0161719,0.0750001
1.32565e-03,-0.0148438,0.1
1.32566e-03,-0.01875,0.0750001
1.32568e-03,-0.0161719,0.0757813
1.32570e-03,-0.0161719,0.0757813
1.32571e-03,-0.0199219,0.0882813
1.32573e-03,-0.01875,0.0875001
1.32574e-03,-0.0186719,0.0875001
1.32576e-03,-0.0123438,0.0632813
1.32578e-03,-0.0210938,0.0875001
1.32579e-03,-0.0160938,0.1
1.32581e-03,-0.01,0.0867188
1.32582e-03,-0.0124219,0.0757813
1.32584e-03,-0.0124219,0.1
1.32586e-03,-0.0160938,0.0750001
1.32587e-03,-0.0160938,0.0750001
1.32589e-03,-0.0175,0.1
1.32590e-03,-0.01625,0.0750001
1.32592e-03,-0.015,0.0632813
1.32594e-03,-0.0161719,0.0757813
1.32595e-03,-0.0136719,0.0882813
1.32597e-03,-0.0124219,0.0382813
1.32598e-03,-0.0123438,0.1
1.32600e-03,-0.01625,0.1
1.32602e-03,-0.0149219,0.0750001
1.32603e-03,-0.0110938,0.0632813
1.32605e-03,-0.0199219,0.0632813
1.32606e-03,-0.01125,0.0875001
1.32608e-03,-0.0161719,0.0757813
1.32610e-03,-0.0161719,0.0875001
1.32611e-03,-0.01625,0.0632813
1.32613e-03,-0.0148438,0.0882813
1.32614e-03,-0.0175,0.0882813
1.32616e-03,-0.0161719,0.0757813
1.32618e-03,-0.0135938,0.0625001
1.32619e-03,-0.0148438,0.0632813
1.32621e-03,-0.015,0.0632813
1.32622e-03,-0.0186719,0.0875001
1.32624e-03,-0.0161719,0.0757813
1.32626e-03,-0.01625,0.0757813
1.32627e-03,-0.0136719,0.0750001
1.32629e-03,-0.0199219,0.0757813
1.32630e-03,-0.01625,0.0875001
1.32632e-03,-0.0124219,0.0875001
1.32634e-03,-0.0173438,0.0632813
1.32635e-03,-0.0149219,0.0632813
1.32637e-03,-0.01625,0.1
1.32638e-03,-0.0111719,0.0882813
1.32640e-03,-0.01625,0.0757813
1.32642e-03,-0.0136719,0.0875001
1.32643e-03,-0.0199219,0.0625001
1.32645e-03,-0.0174219,0.1
1.32646e-03,-0.0124219,0.0882813
1.32648e-03,-0.0236719,0.0632813
1.32650e-03,-0.01875,0.0757813
1.32651e-03,-0.0175,0.0757813
1.32653e-03,-0.0135938,0.0750001
1.32654e-03,-0.01875,0.0632813
1.32656e-03,-0.0160938,0.1
1.32658e-03,-0.0136719,0.0750001
1.32659e-03,-0.0160938,0.1
1.32661e-03,-0.0161719,0.0632813
1.32662e-03,-0.0135938,0.0867188
1.32664e-03,-0.0135938,0.0757813
1.32666e-03,-0.0161719,0.0882813
1.32667e-03,-0.0161719,0.0757813
1.32669e-03,-0.0125,0.0507813
1.32670e-03,-0.0175,0.0875001
1.32672e-03,-0.01375,0.0875001
1.32674e-03,-0.0149219,0.1
1.32675e-03,-0.0124219,0.100781
1.32677e-03,-0.0161719,0.0882813
1.32678e-03,-0.0148438,0.0875001
1.32680e-03,-0.0223438,0.0632813
1.32682e-03,-0.0186719,0.0515626
1.32683e-03,-0.0160938,0.0632813
1.32685e-03,-0.0175,0.0875001
1.32686e-03,-0.0160938,0.0882813
1.32688e-03,-0.0148438,0.0625001
1.32690e-03,-0.0173438,0.1
1.32691e-03,-0.0186719,0.0875001
1.32693e-03,-0.01625,0.1
1.32694e-03,-0.0223438,0.1
1.32696e-03,-0.0124219,0.0757813
1.32698e-03,-0.01625,0.1125
1.32699e-03,-0.0223438,0.0750001
1.32701e-03,-0.01875,0.0750001
1.32702e-03,-0.0124219,0.100781
1.32704e-03,-0.0161719,0.0500001
1.32706e-03,-0.0148438,0.1
1.32707e-03,-0.0160938,0.1
1.32709e-03,-0.0199219,0.100781
1.32710e-03,-0.0148438,0.0882813
1.32712e-03,-0.0174219,0.1
1.32714e-03,-0.0136719,0.1
1.32715e-03,-0.0149219,0.1
1.32717e-03,-0.00992189,0.0875001
1.32718e-03,-0.0210938,0.0757813
1.32720e-03,-0.0160938,0.0875001
1.32722e-03,-0.01875,0.113281
1.32723e-03,-0.01625,0.1
1.32725e-03,-0.0149219,0.1
1.32726e-03,-0.0136719,0.0750001
1.32728e-03,-0.0175,0.1
1.32730e-03,-0.0160938,0.113281
1.32731e-03,-0.0135938,0.1
1.32733e-03,-0.0136719,0.0882813
1.32734e-03,-0.0174219,0.0882813
1.32736e-03,-0.0186719,0.1
1.32738e-03,-0.0125,0.1125
1.32739e-03,-0.0161719,0.100781
1.32741e-03,-0.0211719,0.1
1.32742e-03,-0.0186719,0.0882813
1.32744e-03,-0.0186719,0.1
1.32746e-03,-0.0174219,0.0875001
1.32747e-03,-0.0198438,0.1
1.32749e-03,-0.0110938,0.0882813
1.32750e-03,-0.02,0.1
1.32752e-03,-0.0124219,0.113281
1.32754e-03,-0.0174219,0.0882813
1.32755e-03,-0.0161719,0.1
1.32757e-03,-0.0148438,0.1125
1.32758e-03,-0.0175,0.113281
1.32760e-03,-0.0148438,0.125
1.32762e-03,-0.0186719,0.1
1.32763e-03,-0.01125,0.0757813
1.32765e-03,-0.0174219,0.1
1.32766e-03,-0.0149219,0.0882813
1.32768e-03,-0.0175,0.1125
1.32770e-03,-0.0161719,0.113281
1.32771e-03,-0.0160938,0.1
1.32773e-03,-0.0186719,0.0882813
1.32774e-03,-0.0135938,0.1
1.32776e-03,-0.00859376,0.113281
1.32778e-03,-0.0110938,0.0750001
1.32779e-03,-0.01875,0.125
1.32781e-03,-0.0148438,0.125781
1.32782e-03,-0.0124219,0.113281
1.32784e-03,-0.0161719,0.113281
1.32786e-03,-0.0210938,0.113281
1.32787e-03,-0.01375,0.1125
1.32789e-03,-0.0199219,0.1125
1.32790e-03,-0.0149219,0.1125
1.32792e-03,-0.0160938,0.1
1.32794e-03,-0.01375,0.125781
1.32795e-03,-0.0186719,0.1
1.32797e-03,-0.0174219,0.113281
1.32798e-03,-0.0148438,0.0882813
1.32800e-03,-0.0136719,0.1
1.32802e-03,-0.0160938,0.113281
1.32803e-03,-0.0124219,0.113281
1.32805e-03,-0.0173438,0.125781
1.32806e-03,-0.0136719,0.0882813
1.32808e-03,-0.0161719,0.1
1.32810e-03,-0.0125,0.1
1.32811e-03,-0.0136719,0.113281
1.32813e-03,-0.01625,0.15
1.32814e-03,-0.0161719,0.1125
1.32816e-03,-0.0149219,0.125
1.32818e-03,-0.0186719,0.1125
1.32819e-03,-0.01625,0.113281
1.32821e-03,-0.0161719,0.1125
1.32822e-03,-0.0136719,0.125
1.32824e-03,-0.0136719,0.125
1.32826e-03,-0.0175,0.125
1.32827e-03,-0.01375,0.1125
1.32829e-03,-0.0161719,0.1
1.32830e-03,-0.01875,0.113281
1.32832e-03,-0.0149219,0.1125
1.32834e-03,-0.0148438,0.125781
1.32835e-03,-0.0111719,0.125781
1.32837e-03,-0.015,0.113281
1.32838e-03,-0.0124219,0.1125
1.32840e-03,-0.0173438,0.125
1.32842e-03,-0.01625,0.125781
1.32843e-03,-0.0135938,0.1125
1.32845e-03,-0.0186719,0.1375
1.32846e-03,-0.0123438,0.1375
1.32848e-03,-0.0136719,0.175781
1.32850e-03,-0.0135938,0.125
1.32851e-03,-0.015,0.125781
1.32853e-03,-0.0124219,0.1625
1.32854e-03,-0.0111719,0.125781
1.32856e-03,-0.00867189,0.15
1.32858e-03,-0.0160938,0.125
1.32859e-03,-0.00984376,0.125781
1.32861e-03,-0.0185938,0.189063
1.32862e-03,-0.0161719,0.163281
1.32864e-03,-0.0149219,0.175781
1.32866e-03,-0.0136719,0.175781
1.32867e-03,-0.0161719,0.1625
1.32869e-03,-0.0175,0.1125
1.32870e-03,-0.0111719,0.125781
1.32872e-03,-0.0148438,0.113281
1.32874e-03,-0.0136719,0.163281
1.32875e-03,-0.0160938,0.113281
1.32877e-03,-0.0123438,0.1625
1.32878e-03,-0.0148438,0.1625
1.32880e-03,-0.0124219,0.175781
1.32882e-03,-0.0136719,0.15
1.32883e-03,-0.0161719,0.176563
1.32885e-03,-0.01625,0.125
1.32886e-03,-0.0161719,0.125
1.32888e-03,-0.0136719,0.200781
1.32890e-03,-0.0186719,0.175781
1.32891e-03,-0.0136719,0.138281
1.32893e-03,-0.0160938,0.125781
1.32894e-03,-0.0136719,0.125781
1.32896e-03,-0.0136719,0.1625
1.32898e-03,-0.0186719,0.1625
1.32899e-03,-0.01625,0.125781
1.32901e-03,-0.02,0.164063
1.32902e-03,-0.0148438,0.1625
1.32904e-03,-0.0135938,0.175781
1.32906e-03,-0.0124219,0.175
1.32907e-03,-0.0148438,0.15
1.32909e-03,-0.0149219,0.175781
1.32910e-03,-0.0160938,0.200781
1.32912e-03,-0.0148438,0.175781
1.32914e-03,-0.0124219,0.1375
1.32915e-03,-0.00992189,0.1375
1.32917e-03,-0.0161719,0.15
1.32918e-03,-0.0175,0.2
1.32920e-03,-0.01125,0.188281
1.32922e-03,-0.0136719,0.200781
1.32923e-03,-0.0124219,0.163281
1.32925e-03,-0.0149219,0.163281
1.32926e-03,-0.0148438,0.188281
1.32928e-03,-0.0136719,0.15
1.32930e-03,-0.0148438,0.163281
1.32931e-03,-0.0123438,0.163281
1.32933e-03,-0.0136719,0.1375
1.32934e-03,-0.0111719,0.175
1.32936e-03,-0.0123438,0.2
1.32938e-03,-0.0174219,0.1625
1.32939e-03,-0.0174219,0.163281
1.32941e-03,-0.0161719,0.200781
1.32942e-03,-0.0148438,0.125781
1.32944e-03,-0.0135938,0.1625
1.32946e-03,-0.0136719,0.1625
1.32947e-03,-0.0136719,0.188281
1.32949e-03,-0.0124219,0.150781
1.32950e-03,-0.0110938,0.188281
1.32952e-03,-0.0124219,0.175781
1.32954e-03,-0.0124219,0.15
1.32955e-03,-0.0160938,0.163281
1.32957e-03,-0.01,0.163281
1.32958e-03,-0.0124219,0.225
1.32960e-03,-0.0160938,0.163281
1.32962e-03,-0.0186719,0.15
1.32963e-03,-0.0135938,0.200781
1.32965e-03,-0.015,0.15
1.32966e-03,-0.0160938,0.175781
1.32968e-03,-0.0135938,0.1625
1.32970e-03,-0.0124219,0.15
1.32971e-03,-0.0124219,0.200781
1.32973e-03,-0.0186719,0.1875
1.32974e-03,-0.0199219,0.175781
1.32976e-03,-0.0125,0.163281
1.32978e-03,-0.01625,0.200781
1.32979e-03,-0.0174219,0.188281
1.32981e-03,-0.0160938,0.1625
1.32982e-03,-0.015,0.175
1.32984e-03,-0.0186719,0.175781
1.32986e-03,-0.0198438,0.150781
1.32987e-03,-0.0161719,0.150781
1.32989e-03,-0.00867189,0.188281
1.32990e-03,-0.0186719,0.175781
1.32992e-03,-0.0175,0.188281
1.32994e-03,-0.0161719,0.200781
1.32995e-03,-0.0175,0.188281
1.32997e-03,-0.0174219,0.1625
1.32998e-03,-0.0149219,0.113281
1.33000e-03,-0.0173438,0.163281
1.33002e-03,-0.01625,0.1375
1.33003e-03,-0.0148438,0.175781
1.33005e-03,-0.0136719,0.163281
1.33006e-03,-0.0111719,0.15
1.33008e-03,-0.0136719,0.15
1.33010e-03,-0.0148438,0.1625
1.33011e-03,-0.0198438,0.15
1.33013e-03,-0.00992189,0.15
1.33014e-03,-0.01,0.189063
1.33016e-03,-0.0111719,0.15
1.33018e-03,-0.0111719,0.163281
1.33019e-03,-0.01125,0.1625
1.33021e-03,-0.0148438,0.15
1.33022e-03,-0.0125,0.138281
1.33024e-03,-0.0174219,0.188281
1.33026e-03,-0.0124219,0.113281
1.33027e-03,-0.0124219,0.15
1.33029e-03,-0.0161719,0.1375
1.33030e-03,-0.0148438,0.188281
1.33032e-03,-0.0148438,0.125781
1.33034e-03,-0.0110938,0.1375
1.33035e-03,-0.0185938,0.188281
1.33037e-03,-0.0148438,0.15
1.33038e-03,-0.0174219,0.1375
1.33040e-03,-0.0160938,0.1625
1.33042e-03,-0.0175,0.113281
1.33043e-03,-0.0199219,0.1375
1.33045e-03,-0.0210938,0.125781
1.33046e-03,-0.0186719,0.1125
1.33048e-03,-0.0160938,0.15
1.33050e-03,-0.0161719,0.1375
1.33051e-03,-0.0161719,0.125781
1.33053e-03,-0.0136719,0.125781
1.33054e-03,-0.0149219,0.138281
1.33056e-03,-0.0149219,0.138281
1.33058e-03,-0.01875,0.15
1.33059e-03,-0.01125,0.1375
1.33061e-03,-0.0186719,0.138281
1.33062e-03,-0.0186719,0.1375
1.33064e-03,-0.0186719,0.175781
1.33066e-03,-0.01375,0.150781
1.33067e-03,-0.0148438,0.138281
1.33069e-03,-0.0136719,0.1375
1.33070e-03,-0.0136719,0.113281
1.33072e-03,-0.0149219,0.1125
1.33074e-03,-0.0172656,0.125781
1.33075e-03,-0.01875,0.188281
1.33077e-03,-0.0160938,0.125
1.33078e-03,-0.01625,0.1375
1.33080e-03,-0.0160156,0.113281
1.33082e-03,-0.0160938,0.150781
1.33083e-03,-0.01625,0.1375
1.33085e-03,-0.015,0.125781
1.33086e-03,-0.0149219,0.1625
1.33088e-03,-0.0210938,0.1375
1.33090e-03,-0.01375,0.138281
1.33091e-03,-0.0175,0.1
1.33093e-03,-0.0148438,0.125
1.33094e-03,-0.0161719,0.1375
1.33096e-03,-0.0161719,0.113281
1.33098e-03,-0.0160938,0.125
1.33099e-03,-0.0136719,0.125781
1.33101e-03,-0.0160938,0.1
1.33102e-03,-0.015,0.113281
1.33104e-03,-0.0148438,0.1
1.33106e-03,-0.01625,0.125781
1.33107e-03,-0.01625,0.125
1.33109e-03,-0.0135938,0.125781
1.33110e-03,-0.0135938,0.113281
1.33112e-03,-0.0125,0.113281
1.33114e-03,-0.0135938,0.125781
1.33115e-03,-0.0175,0.1125
1.33117e-03,-0.0161719,0.1
1.33118e-03,-0.0125,0.100781
1.33120e-03,-0.0148438,0.1125
1.33122e-03,-0.01625,0.125781
1.33123e-03,-0.0148438,0.1125
1.33125e-03,-0.0161719,0.125781
1.33126e-03,-0.0175,0.113281
1.33128e-03,-0.0186719,0.1
1.33130e-03,-0.0136719,0.1
1.33131e-03,-0.0124219,0.1
1.33133e-03,-0.0161719,0.1
1.33134e-03,-0.0124219,0.113281
1.33136e-03,-0.0186719,0.1
1.33138e-03,-0.0160938,0.125781
1.33139e-03,-0.01625,0.113281
1.33141e-03,-0.0160938,0.100781
1.33142e-03,-0.0174219,0.1
1.33144e-03,-0.0136719,0.138281
1.33146e-03,-0.0148438,0.0750001
1.33147e-03,-0.0175,0.125
1.33149e-03,-0.00992189,0.1
1.33150e-03,-0.0175,0.1125
1.33152e-03,-0.0136719,0.1
1.33154e-03,-0.0136719,0.113281
1.33155e-03,-0.0136719,0.1
1.33157e-03,-0.0149219,0.125
1.33158e-03,-0.0161719,0.1
1.33160e-03,-0.0124219,0.0882813
1.33162e-03,-0.0124219,0.0750001
1.33163e-03,-0.0111719,0.1
1.33165e-03,-0.00867189,0.1125
1.33166e-03,-0.0149219,0.1
1.33168e-03,-0.01125,0.1125
1.33170e-03,-0.01625,0.1
1.33171e-03,-0.0174219,0.1
1.33173e-03,-0.01,0.1
1.33174e-03,-0.0149219,0.0882813
1.33176e-03,-0.0186719,0.0867188
1.33178e-03,-0.0199219,0.1
1.33179e-03,-0.0135156,0.100781
1.33181e-03,-0.01625,0.1
1.33182e-03,-0.01125,0.0882813
1.33184e-03,-0.0124219,0.1
1.33186e-03,-0.0161719,0.100781
1.33187e-03,-0.0160156,0.1
1.33189e-03,-0.0135938,0.0882813
1.33190e-03,-0.02,0.0875001
1.33192e-03,-0.0175,0.1
1.33194e-03,-0.0136719,0.1
1.33195e-03,-0.0160938,0.125781
1.33197e-03,-0.0135938,0.1
1.33198e-03,-0.0136719,0.1
1.33200e-03,-0.0199219,0.0882813
1.33202e-03,-0.0160938,0.1125
1.33203e-03,-0.0148438,0.1
1.33205e-03,-0.0160156,0.1
1.33206e-03,-0.0160938,0.1
1.33208e-03,-0.01875,0.1
1.33210e-03,-0.0185938,0.1
1.33211e-03,-0.01875,0.1
1.33213e-03,-0.0149219,0.1
1.33214e-03,-0.0236719,0.0750001
1.33216e-03,-0.0124219,0.1
1.33218e-03,-0.0124219,0.1
1.33219e-03,-0.0199219,0.0882813
1.33221e-03,-0.0124219,0.1125
1.33222e-03,-0.0124219,0.1
1.33224e-03,-0.01625,0.0875001
1.33226e-03,-0.0124219,0.0750001
1.33227e-03,-0.01875,0.0882813
1.33229e-03,-0.0174219,0.1
1.33230e-03,-0.0161719,0.0882813
1.33232e-03,-0.0161719,0.1
1.33234e-03,-0.0136719,0.1
1.33235e-03,-0.0135938,0.1125
1.33237e-03,-0.0160938,0.1125
1.33238e-03,-0.015,0.0632813
1.33240e-03,-0.0173438,0.0750001
1.33242e-03,-0.0174219,0.0875001
1.33243e-03,-0.0149219,0.1
1.33245e-03,-0.0149219,0.0757813
1.33246e-03,-0.0175,0.0875001
1.33248e-03,-0.0199219,0.125781
1.33250e-03,-0.0211719,0.1
1.33251e-03,-0.0174219,0.0750001
1.33253e-03,-0.0148438,0.0882813
1.33254e-03,-0.0161719,0.1125
1.33256e-03,-0.0149219,0.0875001
1.33258e-03,-0.0124219,0.0750001
1.33259e-03,-0.0135938,0.1
1.33261e-03,-0.0149219,0.1
1.33262e-03,-0.0161719,0.1
1.33264e-03,-0.0161719,0.1
1.33266e-03,-0.0124219,0.1125
1.33267e-03,-0.0135938,0.0750001
1.33269e-03,-0.0148438,0.113281
1.33270e-03,-0.01875,0.0875001
1.33272e-03,-0.0149219,0.1
1.33274e-03,-0.0125,0.1
1.33275e-03,-0.0175,0.1
1.33277e-03,-0.0149219,0.0882813
1.33278e-03,-0.0124219,0.1
1.33280e-03,-0.0111719,0.1
1.33282e-03,-0.01625,0.113281
1.33283e-03,-0.0136719,0.0875001
1.33285e-03,-0.01875,0.1
1.33286e-03,-0.01875,0.0882813
1.33288e-03,-0.0160938,0.1
1.33290e-03,-0.0124219,0.0882813
1.33291e-03,-0.0186719,0.1
1.33293e-03,-0.0123438,0.125781
1.33294e-03,-0.0160156,0.1125
1.33296e-03,-0.0124219,0.1
1.33298e-03,-0.0186719,0.1
1.33299e-03,-0.0124219,0.0882813
1.33301e-03,-0.0111719,0.1
1.33302e-03,-0.0136719,0.0875001
1.33304e-03,-0.0160938,0.0882813
1.33306e-03,-0.0174219,0.0875001
1.33307e-03,-0.0148438,0.1
